sample_index,sample_id,mode,modalities,pattern,target_missing_rate,actual_missing_rate,gap_count,segments_json
659,rojyUp4FPSg$_$32,clean,,clean,0.0,0.0,0,[]
660,rwNlqh0k1j4$_$15,clean,,clean,0.0,0.0,0,[]
661,rwNlqh0k1j4$_$3,clean,,clean,0.0,0.0,0,[]
662,rwNlqh0k1j4$_$2,clean,,clean,0.0,0.0,0,[]
663,rwNlqh0k1j4$_$7,V,vision,multi_gap,0.20333358922640238,0.11764705882352941,4,"[[1, 1], [10, 10], [24, 24], [25, 25]]"
664,sC16n1k66io$_$2,A+V,audio+vision,multi_gap,0.4405639972988512,0.11764705882352941,4,"[[1, 1], [11, 11], [18, 18], [26, 26]]"
665,sC16n1k66io$_$16,V,vision,multi_gap,0.2927908822586704,0.2857142857142857,4,"[[7, 7], [8, 8], [10, 10], [13, 13]]"
666,sPremsknoLM$_$1,clean,,clean,0.0,0.0,0,[]
667,ssqiwP19JhM$_$10,V,vision,multi_gap,0.277500931694201,0.0975609756097561,4,"[[1, 1], [15, 15], [24, 24], [28, 28]]"
668,ssqiwP19JhM$_$2,A,audio,multi_gap,0.4402072623277253,0.3333333333333333,4,"[[9, 9], [13, 15], [16, 16], [17, 19]]"
669,szic2IB9HB4$_$5,clean,,clean,0.0,0.0,0,[]
670,tQ-CIfgj-Js$_$3,V,vision,multi_gap,0.5074834947335694,0.18,4,"[[14, 17], [20, 20], [21, 23], [37, 37]]"
671,tXQpm-nKxNA$_$5,A+V,audio+vision,multi_gap,0.0684089303462004,0.047619047619047616,1,"[[17, 17]]"
672,tXQpm-nKxNA$_$7,V,vision,long_block,0.14374967481807843,0.12903225806451613,1,"[[13, 16]]"
673,uacdDoBtT1k$_$0,V,vision,multi_gap,0.33833539948180397,0.1,4,"[[12, 13], [21, 21], [26, 26], [40, 40]]"
674,uacdDoBtT1k$_$6,A,audio,long_block,0.2889074596111141,0.3,1,"[[9, 17]]"
675,unNY4zIk8MM$_$1,A+V,audio+vision,multi_gap,0.07085970710981195,0.0625,2,"[[3, 3], [21, 21]]"
676,unNY4zIk8MM$_$3,A,audio,multi_gap,0.3222575700718375,0.21052631578947367,4,"[[0, 0], [5, 5], [10, 10], [12, 12]]"
677,unNY4zIk8MM$_$5,A,audio,multi_gap,0.0874955257027792,0.08695652173913043,2,"[[2, 2], [3, 3]]"
678,unNY4zIk8MM$_$8,A+V,audio+vision,multi_gap,0.19332319116135377,0.21428571428571427,3,"[[0, 0], [3, 3], [11, 11]]"
679,uooIiW6dEyg$_$1,V,vision,multi_gap,0.15955038514033876,0.2,2,"[[2, 2], [8, 8]]"
680,uooIiW6dEyg$_$5,clean,,clean,0.0,0.0,0,[]
681,v2Rr-EsJda8$_$0,A+V,audio+vision,long_block,0.4905036270155053,0.5,1,"[[5, 10]]"
682,v2Rr-EsJda8$_$6,clean,,clean,0.0,0.0,0,[]
683,v9gjg7TDlTA$_$0,A+V,audio+vision,long_block,0.1094971198207454,0.1111111111111111,1,"[[12, 13]]"
684,v9gjg7TDlTA$_$4,V,vision,multi_gap,0.11943893073833518,0.13636363636363635,3,"[[3, 3], [4, 4], [18, 18]]"
685,vHzbn_YW76s$_$3,A,audio,multi_gap,0.48545305339275235,0.38095238095238093,4,"[[3, 4], [5, 5], [8, 9], [17, 19]]"
686,vU0a4F36Ksw$_$13,A,audio,multi_gap,0.22619358542729895,0.12121212121212122,4,"[[5, 5], [7, 7], [19, 19], [22, 22]]"
687,vU0a4F36Ksw$_$12,A+V,audio+vision,multi_gap,0.2939654471733677,0.25,4,"[[2, 3], [5, 6], [16, 16], [21, 21]]"
688,vU0a4F36Ksw$_$17,A+V,audio+vision,multi_gap,0.38840363900498426,0.3888888888888889,4,"[[4, 5], [6, 8], [12, 12], [17, 17]]"
689,vU0a4F36Ksw$_$0,V,vision,multi_gap,0.41926968754730304,0.1,4,"[[6, 6], [14, 14], [16, 17], [26, 26]]"
690,vU0a4F36Ksw$_$3,clean,,clean,0.0,0.0,0,[]
691,vU0a4F36Ksw$_$5,clean,,clean,0.0,0.0,0,[]
692,vU0a4F36Ksw$_$7,clean,,clean,0.0,0.0,0,[]
693,vU0a4F36Ksw$_$20,A+V,audio+vision,multi_gap,0.08301433485691635,0.16666666666666666,1,"[[1, 1]]"
694,vbr3EA8cJTI$_$0,A+V,audio+vision,long_block,0.4061897745894969,0.42857142857142855,1,"[[8, 16]]"
695,vbr3EA8cJTI$_$2,A+V,audio+vision,multi_gap,0.5285633589788339,0.25925925925925924,4,"[[4, 4], [5, 5], [12, 15], [24, 24]]"
696,vbr3EA8cJTI$_$7,clean,,clean,0.0,0.0,0,[]
697,vbr3EA8cJTI$_$6,A+V,audio+vision,multi_gap,0.4821815283949485,0.2,4,"[[2, 2], [3, 4], [6, 6], [18, 19]]"
698,wF8980oGklk$_$24,A+V,audio+vision,long_block,0.3269860511710899,0.3333333333333333,1,"[[0, 7]]"
699,wF8980oGklk$_$25,A+V,audio+vision,multi_gap,0.08932119120929934,0.08333333333333333,1,"[[1, 1]]"
700,wF8980oGklk$_$1,V,vision,multi_gap,0.08393054667753637,0.1111111111111111,1,"[[2, 2]]"
701,wF8980oGklk$_$0,A+V,audio+vision,multi_gap,0.071995938728189,0.05,1,"[[8, 8]]"
702,wF8980oGklk$_$3,V,vision,multi_gap,0.3190790497963627,0.2631578947368421,4,"[[4, 4], [8, 9], [16, 16], [17, 17]]"
703,wF8980oGklk$_$2,clean,,clean,0.0,0.0,0,[]
704,wF8980oGklk$_$6,clean,,clean,0.0,0.0,0,[]
705,wF8980oGklk$_$17,clean,,clean,0.0,0.0,0,[]
706,wosolsrH3sM$_$6,A+V,audio+vision,multi_gap,0.0918530135866837,0.1,2,"[[3, 5], [26, 27]]"
707,x-zGBp7axao$_$3,A+V,audio+vision,long_block,0.12266948691535969,0.12,1,"[[19, 24]]"
708,x2lOwQaAn4g$_$4,A,audio,multi_gap,0.09342992499898613,0.1,1,"[[0, 1]]"
709,xUgAP84vsg4$_$15,A,audio,multi_gap,0.5447797670944049,0.2608695652173913,4,"[[2, 3], [7, 7], [13, 13], [20, 21]]"
710,xUgAP84vsg4$_$4,clean,,clean,0.0,0.0,0,[]
711,xUgAP84vsg4$_$8,A+V,audio+vision,multi_gap,0.27350251109584633,0.25,2,"[[3, 4], [9, 9]]"
712,xivYoEUQ5sk$_$5,V,vision,multi_gap,0.2811499135757412,0.1276595744680851,4,"[[3, 3], [29, 29], [37, 38], [44, 45]]"
713,xivYoEUQ5sk$_$4,clean,,clean,0.0,0.0,0,[]
714,xjsaS-LeZ14$_$20,clean,,clean,0.0,0.0,0,[]
715,xjsaS-LeZ14$_$14,V,vision,multi_gap,0.0644327463794145,0.047619047619047616,1,"[[8, 8]]"
716,xjsaS-LeZ14$_$6,A+V,audio+vision,multi_gap,0.09431353367308838,0.1,3,"[[5, 5], [6, 6], [27, 29]]"
717,y8HXGm1-Ecw$_$7,A+V,audio+vision,multi_gap,0.2511164103714682,0.2,4,"[[0, 1], [7, 7], [10, 10], [23, 23]]"
718,y9FyTEyGy5Y$_$1,A,audio,long_block,0.3644713812803963,0.3333333333333333,1,"[[9, 13]]"
719,zhE_68GMJIk$_$8,A,audio,multi_gap,0.26867809033513135,0.16,4,"[[3, 3], [7, 7], [22, 22], [24, 24]]"
720,zhE_68GMJIk$_$5,A+V,audio+vision,long_block,0.11904339804079252,0.12903225806451613,1,"[[16, 19]]"
721,zjYEBwXGD8I$_$13,A+V,audio+vision,multi_gap,0.43553701247400356,0.175,4,"[[13, 15], [22, 22], [31, 32], [37, 37]]"
722,zjYEBwXGD8I$_$15,A+V,audio+vision,multi_gap,0.24084741885487287,0.22727272727272727,4,"[[1, 1], [5, 5], [9, 10], [21, 21]]"
723,zjYEBwXGD8I$_$0,A+V,audio+vision,multi_gap,0.083573093917256,0.07692307692307693,1,"[[5, 5]]"
724,zjYEBwXGD8I$_$2,A+V,audio+vision,multi_gap,0.40333555895767703,0.26666666666666666,4,"[[0, 0], [3, 3], [8, 8], [10, 10]]"
725,zjYEBwXGD8I$_$4,A+V,audio+vision,multi_gap,0.5130351635919618,0.09523809523809523,4,"[[2, 2], [4, 4], [25, 25], [33, 33]]"
726,zjYEBwXGD8I$_$9,V,vision,multi_gap,0.2551858029827777,0.14285714285714285,4,"[[3, 3], [8, 8], [14, 14], [21, 21]]"
727,zk2jTlAtvSU$_$3,clean,,clean,0.0,0.0,0,[]
